customer_id,customer_number,first_name,last_name,marital_status,gender,birthdate,create_date
28604,CUST28604,Jane,Smith,Married,Male,7/12/1985,2/5/2021
28605,CUST28605,David,Brown,Divorced,Male,9/27/1990,11/3/2020
28606,CUST28606,Jane,Taylor,Married,n/a,7/24/1984,7/25/2020
28607,CUST28607,Jane,Taylor,Married,n/a,1/6/1998,1/23/2022
28608,CUST28608,David,Anderson,Divorced,n/a,1/29/1979,11/21/2021
28609,CUST28609,Chris,Wilson,Single,n/a,10/25/1991,10/5/2021
28610,CUST28610,David,Wilson,Divorced,Male,6/14/2007,6/17/2020
28611,CUST28611,David,Taylor,Married,Female,8/10/1986,2/6/2021
28612,CUST28612,Sarah,Brown,Married,Male,9/12/1999,10/17/2020
28613,CUST28613,Jane,Thomas,Married,Male,4/27/2007,8/1/2022
28614,CUST28614,Chris,Doe,Married,Female,12/11/2001,8/23/2020
28615,CUST28615,Emily,Wilson,Divorced,n/a,7/12/1995,4/17/2021
28616,CUST28616,Chris,Smith,Divorced,Male,2/27/2002,1/4/2020
28617,CUST28617,Chris,Anderson,Married,Male,6/26/1988,4/10/2022
28618,CUST28618,Sarah,Smith,Divorced,Male,5/5/1991,3/21/2021
28619,CUST28619,David,Anderson,Married,Female,8/4/1983,8/7/2020
28620,CUST28620,Robert,Brown,Divorced,n/a,2/1/1973,5/27/2020
28621,CUST28621,John,Anderson,Married,Male,3/1/1995,12/6/2021
28622,CUST28622,Robert,Anderson,Single,n/a,11/29/2010,5/5/2020
28623,CUST28623,John,Smith,Single,Female,6/20/2007,5/11/2021
28624,CUST28624,David,Wilson,Married,Female,11/16/1992,10/20/2020
28625,CUST28625,Jane,Doe,Married,Female,6/14/2009,6/1/2021
28626,CUST28626,Emily,Doe,Married,Male,4/21/1999,1/20/2022
28627,CUST28627,Robert,Thomas,Single,Female,10/21/1976,5/18/2021
28628,CUST28628,Jane,Wilson,Single,Male,1/16/2009,2/25/2022
28629,CUST28629,John,Brown,Divorced,n/a,11/14/2006,4/21/2021
28630,CUST28630,David,Smith,Single,Female,12/19/2002,9/29/2020
28631,CUST28631,John,Taylor,Single,n/a,8/28/1999,10/26/2021
28632,CUST28632,Emily,Thomas,Married,n/a,4/18/1990,10/3/2021
28633,CUST28633,Chris,Anderson,Married,n/a,7/3/1999,5/18/2020
28634,CUST28634,Jane,Thomas,Married,Female,8/25/1978,4/26/2021
28635,CUST28635,Robert,Brown,Single,Male,12/31/1994,2/22/2020
28636,CUST28636,Sarah,Wilson,Single,Female,10/27/1976,5/27/2021
28637,CUST28637,Emily,Anderson,Single,Male,4/27/1995,8/29/2021
28638,CUST28638,Jane,Smith,Single,n/a,11/28/1976,9/6/2021
28639,CUST28639,John,Wilson,Divorced,n/a,4/9/1990,2/4/2022
28640,CUST28640,Michael,Smith,Single,n/a,12/3/1980,5/20/2022
28641,CUST28641,Chris,Taylor,Single,n/a,12/6/2005,3/17/2022
28642,CUST28642,Robert,Thomas,Married,n/a,5/5/2008,9/12/2022
28643,CUST28643,Robert,Taylor,Divorced,Female,5/3/1972,4/17/2021
28644,CUST28644,Sarah,Brown,Married,Male,3/4/1976,11/16/2021
28645,CUST28645,Robert,Brown,Married,n/a,8/8/1986,8/14/2022
28646,CUST28646,John,Wilson,Married,Male,7/16/2001,9/14/2021
28647,CUST28647,Robert,Taylor,Married,n/a,2/3/2002,5/17/2021
28648,CUST28648,David,Wilson,Divorced,Female,11/28/1996,9/22/2021
28649,CUST28649,Emily,Smith,Divorced,Female,4/15/1996,2/21/2021
28650,CUST28650,Robert,Taylor,Single,Female,4/9/2010,9/9/2020
28651,CUST28651,David,Wilson,Married,Male,4/3/2006,8/5/2022
28652,CUST28652,Jane,Brown,Single,Female,3/19/2008,10/30/2021
28653,CUST28653,Sarah,Smith,Single,n/a,7/5/2007,3/23/2020
28654,CUST28654,Sarah,Wilson,Divorced,Male,12/2/1991,5/16/2022
28655,CUST28655,Michael,Smith,Divorced,Male,3/12/1975,8/24/2020
28656,CUST28656,David,Taylor,Divorced,n/a,9/15/2001,1/20/2020
28657,CUST28657,Sarah,Doe,Divorced,Female,9/1/2000,3/30/2022
28658,CUST28658,David,Thomas,Single,Female,11/10/1974,3/4/2022
28659,CUST28659,John,Brown,Single,Male,6/10/1982,3/23/2021
28660,CUST28660,Emily,Taylor,Single,n/a,10/31/1974,10/25/2020
28661,CUST28661,Robert,Brown,Single,n/a,9/17/1983,1/2/2021
28662,CUST28662,Michael,Thomas,Divorced,Female,5/1/1997,3/14/2022
28663,CUST28663,Sarah,Brown,Married,n/a,3/14/2007,6/24/2022
28664,CUST28664,Michael,Doe,Married,Female,7/2/1999,1/17/2021
28665,CUST28665,Jane,Anderson,Single,Female,6/9/2005,7/21/2022
28666,CUST28666,Robert,Brown,Married,Female,5/2/2003,9/7/2020
28667,CUST28667,Jane,Smith,Single,n/a,4/24/1989,6/18/2021
28668,CUST28668,Emily,Thomas,Single,Male,4/11/1984,4/10/2022
28669,CUST28669,Chris,Thomas,Single,Female,6/18/1977,3/15/2021
28670,CUST28670,Chris,Taylor,Single,Female,9/12/1973,1/12/2021
28671,CUST28671,Michael,Brown,Single,n/a,6/19/1976,4/5/2020
28672,CUST28672,David,Taylor,Divorced,Female,7/17/2004,9/5/2021
28673,CUST28673,Jane,Wilson,Single,Male,12/11/2010,4/28/2020
28674,CUST28674,Michael,Thomas,Divorced,Female,8/8/2002,1/2/2021
28675,CUST28675,Emily,Thomas,Married,Male,8/24/1982,8/23/2020
28676,CUST28676,David,Smith,Single,Male,11/13/1982,10/12/2021
28677,CUST28677,Emily,Wilson,Single,n/a,8/3/1999,6/22/2021
28678,CUST28678,Jane,Thomas,Single,n/a,12/5/1997,1/27/2021
28679,CUST28679,Michael,Wilson,Married,n/a,2/15/1986,7/21/2020
28680,CUST28680,John,Wilson,Single,Female,9/22/1971,2/7/2020
28681,CUST28681,Sarah,Thomas,Married,Female,6/5/1974,6/27/2021
28682,CUST28682,Michael,Smith,Single,n/a,12/15/1990,6/11/2022
28683,CUST28683,Robert,Doe,Single,Female,7/22/1994,6/22/2020
28684,CUST28684,Jane,Smith,Single,Female,7/21/1999,6/15/2020
28685,CUST28685,Michael,Wilson,Married,Female,11/27/1996,5/9/2020
28686,CUST28686,Michael,Doe,Married,Female,4/18/1977,5/10/2021
28687,CUST28687,Chris,Anderson,Married,Male,3/18/1991,9/24/2021
28688,CUST28688,Michael,Smith,Married,n/a,11/19/1999,4/9/2021
28689,CUST28689,Jane,Taylor,Single,Male,9/12/1974,5/5/2022
28690,CUST28690,Sarah,Wilson,Married,Female,1/17/1988,1/24/2021
28691,CUST28691,John,Brown,Single,Female,6/2/1989,4/17/2020
28692,CUST28692,Chris,Wilson,Single,n/a,12/4/1973,3/2/2020
28693,CUST28693,Michael,Thomas,Single,Male,12/22/1996,7/3/2020
28694,CUST28694,John,Anderson,Divorced,Female,11/26/1975,10/27/2021
28695,CUST28695,Chris,Doe,Single,Female,9/14/1975,12/28/2020
28696,CUST28696,John,Doe,Divorced,n/a,8/22/2006,7/14/2021
28697,CUST28697,Jane,Wilson,Single,Male,10/30/2001,8/6/2020
28698,CUST28698,John,Thomas,Divorced,Male,11/19/1975,10/31/2021
28699,CUST28699,John,Taylor,Divorced,Male,6/10/2003,4/29/2021
28700,CUST28700,Robert,Wilson,Divorced,n/a,6/18/1972,9/11/2020
28701,CUST28701,David,Taylor,Single,Male,11/28/2003,6/18/2020
28702,CUST28702,Sarah,Wilson,Divorced,Male,1/4/1992,6/23/2022
28703,CUST28703,Emily,Taylor,Single,Male,6/21/1991,12/21/2020
28704,CUST28704,Sarah,Anderson,Divorced,n/a,6/15/1991,10/17/2021
28705,CUST28705,David,Doe,Married,n/a,7/14/1989,1/13/2020
28706,CUST28706,Sarah,Brown,Divorced,n/a,11/3/1975,7/29/2020
28707,CUST28707,John,Brown,Divorced,n/a,9/14/2009,3/5/2022
28708,CUST28708,Chris,Brown,Single,Male,1/25/1973,6/7/2022
28709,CUST28709,Michael,Thomas,Married,n/a,2/28/1975,8/26/2020
28710,CUST28710,Jane,Doe,Married,Male,1/8/1982,7/21/2020
28711,CUST28711,Michael,Anderson,Married,n/a,11/10/1993,7/14/2022
28712,CUST28712,Chris,Wilson,Married,n/a,6/22/2003,6/20/2020
28713,CUST28713,John,Brown,Single,Male,1/10/1977,4/30/2020
28714,CUST28714,Jane,Doe,Married,Male,1/1/2007,5/9/2022
28715,CUST28715,Chris,Brown,Single,Female,1/25/2011,5/16/2022
28716,CUST28716,Michael,Thomas,Divorced,Female,10/24/1996,4/28/2022
28717,CUST28717,Michael,Taylor,Single,n/a,3/29/1998,2/19/2021
28718,CUST28718,Sarah,Anderson,Married,n/a,10/3/1970,1/21/2021
28719,CUST28719,Michael,Anderson,Married,Female,12/22/1979,2/18/2022
28720,CUST28720,Chris,Wilson,Single,n/a,8/8/1983,12/22/2021
28721,CUST28721,John,Taylor,Divorced,Female,4/29/1989,5/19/2022
28722,CUST28722,Jane,Thomas,Divorced,n/a,3/15/1991,12/24/2020
28723,CUST28723,Emily,Smith,Single,n/a,11/17/1987,6/4/2022
28724,CUST28724,David,Smith,Married,Female,12/5/1987,4/25/2020
28725,CUST28725,Sarah,Taylor,Married,n/a,6/16/2007,3/1/2022
28726,CUST28726,Robert,Thomas,Single,Male,5/7/1992,8/22/2022
28727,CUST28727,Robert,Wilson,Divorced,Female,11/11/2007,5/3/2021
28728,CUST28728,Michael,Smith,Divorced,Female,12/18/1997,1/13/2020
28729,CUST28729,Robert,Wilson,Single,Male,3/21/2003,9/10/2022
28730,CUST28730,David,Brown,Divorced,n/a,3/26/1975,4/24/2020
28731,CUST28731,Emily,Doe,Married,Female,5/21/1974,8/9/2020
28732,CUST28732,David,Smith,Married,Male,9/4/1994,9/24/2022
28733,CUST28733,Michael,Brown,Married,n/a,4/27/1979,12/24/2021
28734,CUST28734,John,Taylor,Divorced,Male,12/17/1971,3/11/2021
28735,CUST28735,Robert,Anderson,Single,Female,6/24/1975,5/3/2021
28736,CUST28736,Emily,Smith,Single,n/a,10/18/1998,12/23/2021
28737,CUST28737,David,Wilson,Divorced,Male,11/3/1977,5/30/2022
28738,CUST28738,Jane,Smith,Married,Male,10/15/2001,1/18/2020
28739,CUST28739,David,Thomas,Married,Female,10/28/1974,12/5/2021
28740,CUST28740,David,Smith,Divorced,Female,7/31/1984,6/21/2020
28741,CUST28741,Robert,Brown,Divorced,Female,5/6/1984,1/21/2021
28742,CUST28742,Chris,Wilson,Divorced,Female,9/13/1970,6/21/2022
28743,CUST28743,Emily,Smith,Single,Female,12/31/2009,7/29/2020
28744,CUST28744,Robert,Taylor,Married,Female,8/21/1981,4/10/2021
28745,CUST28745,Jane,Doe,Divorced,Male,10/16/2006,8/10/2022
28746,CUST28746,Jane,Smith,Single,n/a,11/3/2002,5/14/2022
28747,CUST28747,Emily,Anderson,Married,n/a,10/5/1977,10/12/2021
28748,CUST28748,John,Wilson,Married,Male,2/11/1979,2/9/2022
28749,CUST28749,Sarah,Smith,Divorced,Female,9/15/2009,6/7/2020
28750,CUST28750,Michael,Smith,Divorced,Female,4/9/1990,12/8/2021
28751,CUST28751,Michael,Doe,Married,Female,5/24/1980,7/22/2020
28752,CUST28752,David,Wilson,Married,Male,5/20/1994,2/12/2020
28753,CUST28753,Michael,Smith,Single,n/a,7/29/1982,1/22/2022
28754,CUST28754,Sarah,Thomas,Married,Male,8/22/1987,3/1/2022
28755,CUST28755,Sarah,Brown,Single,Male,1/12/1990,1/23/2022
28756,CUST28756,Jane,Smith,Married,Male,6/18/1991,9/12/2022
28757,CUST28757,Emily,Thomas,Single,Male,4/30/2003,8/7/2021
28758,CUST28758,Emily,Smith,Single,Female,10/28/2003,10/6/2021
28759,CUST28759,Emily,Wilson,Married,Female,8/15/2003,7/8/2020
28760,CUST28760,Jane,Anderson,Married,n/a,12/19/1981,5/20/2020
28761,CUST28761,Robert,Anderson,Divorced,n/a,2/14/2008,7/12/2021
28762,CUST28762,Sarah,Thomas,Married,n/a,11/14/1985,1/25/2022
28763,CUST28763,Jane,Thomas,Married,Female,2/16/1998,10/28/2020
28764,CUST28764,Sarah,Brown,Single,Female,12/16/2006,10/13/2020
28765,CUST28765,Michael,Taylor,Married,Male,2/9/1976,1/21/2022
28766,CUST28766,Jane,Taylor,Single,Female,7/8/1980,10/17/2020
28767,CUST28767,Jane,Smith,Married,Female,8/10/2010,3/16/2022
28768,CUST28768,David,Anderson,Divorced,n/a,3/16/1988,8/31/2020
28769,CUST28769,John,Taylor,Single,n/a,8/3/1987,8/27/2020
28770,CUST28770,Jane,Taylor,Married,n/a,5/1/1987,3/3/2021
28771,CUST28771,Jane,Brown,Single,Male,6/14/1981,3/20/2022
28772,CUST28772,Michael,Smith,Married,Male,12/16/1970,4/4/2022
28773,CUST28773,Chris,Anderson,Married,Male,5/16/2008,1/2/2022
28774,CUST28774,Sarah,Wilson,Divorced,n/a,11/14/1997,5/4/2021
28775,CUST28775,Jane,Brown,Married,n/a,11/1/1994,6/18/2020
28776,CUST28776,Jane,Doe,Single,n/a,11/22/1990,11/14/2020
28777,CUST28777,Robert,Wilson,Single,n/a,2/6/2003,1/24/2021
28778,CUST28778,Emily,Doe,Divorced,Male,1/21/1985,8/20/2022
28779,CUST28779,David,Doe,Single,Male,8/13/1981,7/9/2022
28780,CUST28780,Sarah,Brown,Single,Male,3/22/1980,8/15/2021
28781,CUST28781,Emily,Smith,Married,n/a,5/19/2001,3/6/2020
28782,CUST28782,Chris,Brown,Divorced,Female,11/11/2005,1/13/2022
28783,CUST28783,Chris,Smith,Single,n/a,10/14/1996,11/20/2021
28784,CUST28784,Chris,Taylor,Divorced,Male,1/18/1982,10/31/2021
28785,CUST28785,Chris,Doe,Divorced,Female,12/27/1986,1/24/2020
28786,CUST28786,Robert,Thomas,Divorced,n/a,11/20/1993,11/30/2020
28787,CUST28787,Chris,Taylor,Married,n/a,2/11/1974,4/9/2021
28788,CUST28788,Robert,Anderson,Married,Male,7/13/1998,9/17/2020
28789,CUST28789,Robert,Taylor,Divorced,n/a,7/7/1998,8/21/2022
28790,CUST28790,Robert,Doe,Divorced,Female,7/10/1976,4/10/2022
28791,CUST28791,Michael,Wilson,Married,Male,11/23/1974,1/31/2021
28792,CUST28792,Emily,Wilson,Divorced,n/a,10/17/1990,9/18/2020
28793,CUST28793,Emily,Brown,Divorced,Female,12/16/1985,7/19/2020
28794,CUST28794,John,Anderson,Married,Male,6/25/1975,11/29/2020
28795,CUST28795,Robert,Taylor,Married,Female,11/11/1972,6/4/2021
28796,CUST28796,Michael,Wilson,Single,Female,3/20/1983,11/21/2020
28797,CUST28797,Emily,Brown,Married,Female,9/3/1983,3/28/2022
28798,CUST28798,Emily,Wilson,Married,Female,5/1/1977,4/17/2022
28799,CUST28799,John,Smith,Single,n/a,3/20/1979,3/13/2020
28800,CUST28800,Sarah,Anderson,Divorced,n/a,9/1/1985,8/6/2021
28801,CUST28801,Chris,Wilson,Single,n/a,7/24/1977,3/3/2022
28802,CUST28802,Chris,Wilson,Single,Male,8/5/1980,1/8/2020
28803,CUST28803,Emily,Taylor,Married,n/a,9/12/1977,2/12/2021
28804,CUST28804,Michael,Smith,Married,Female,9/2/1991,9/3/2020
28805,CUST28805,Chris,Brown,Divorced,Female,2/6/1982,12/28/2021
28806,CUST28806,John,Smith,Married,Female,1/30/1976,8/4/2021
28807,CUST28807,David,Brown,Married,Female,10/13/1990,9/14/2020
28808,CUST28808,Chris,Taylor,Divorced,Male,12/22/1975,11/24/2021
28809,CUST28809,Sarah,Taylor,Divorced,n/a,10/6/1976,3/10/2020
28810,CUST28810,Robert,Doe,Single,n/a,4/1/1986,5/2/2020
28811,CUST28811,Jane,Doe,Divorced,Female,12/1/1984,3/26/2020
28812,CUST28812,Emily,Doe,Married,Male,7/15/1987,6/13/2021
28813,CUST28813,Robert,Smith,Single,Male,8/14/1996,10/19/2020
28814,CUST28814,John,Smith,Divorced,Male,7/26/2009,5/29/2021
28815,CUST28815,Sarah,Anderson,Single,Male,4/9/1975,7/19/2022
28816,CUST28816,Jane,Thomas,Single,Male,5/21/2006,7/20/2021
28817,CUST28817,Michael,Taylor,Divorced,n/a,3/1/1970,8/11/2022
28818,CUST28818,John,Smith,Married,Male,12/17/1979,4/27/2020
28819,CUST28819,David,Anderson,Divorced,n/a,10/11/1975,2/1/2022
28820,CUST28820,Robert,Anderson,Single,n/a,3/11/1985,12/17/2021
28821,CUST28821,Chris,Thomas,Single,n/a,5/13/1970,2/18/2020
28822,CUST28822,Michael,Taylor,Married,Female,8/23/1982,2/16/2022
28823,CUST28823,Chris,Anderson,Divorced,n/a,3/24/2007,8/18/2020
28824,CUST28824,Jane,Wilson,Divorced,Female,1/6/1979,11/14/2021
28825,CUST28825,Chris,Thomas,Single,Female,4/21/1979,4/28/2020
28826,CUST28826,Emily,Thomas,Single,Female,2/11/1986,9/14/2021
28827,CUST28827,Sarah,Anderson,Single,Male,11/16/1994,7/5/2022
28828,CUST28828,Jane,Wilson,Divorced,n/a,5/1/1992,6/17/2021
28829,CUST28829,Sarah,Brown,Single,n/a,1/15/2006,9/26/2022
28830,CUST28830,Emily,Anderson,Single,Female,6/5/2003,6/27/2022
28831,CUST28831,David,Wilson,Single,n/a,5/13/1970,8/15/2021
28832,CUST28832,Chris,Thomas,Divorced,n/a,1/19/1970,7/20/2022
28833,CUST28833,Emily,Anderson,Single,n/a,8/15/1976,9/24/2020
28834,CUST28834,David,Thomas,Single,n/a,4/26/2008,9/8/2020
28835,CUST28835,Robert,Smith,Married,Female,6/11/1993,11/25/2020
28836,CUST28836,John,Taylor,Single,n/a,8/27/2006,12/8/2020
28837,CUST28837,Sarah,Smith,Married,Female,4/12/1984,9/13/2022
28838,CUST28838,Robert,Doe,Divorced,Male,12/27/1989,8/7/2022
28839,CUST28839,Michael,Doe,Single,n/a,8/15/1993,5/18/2020
28840,CUST28840,Emily,Thomas,Married,Female,9/22/1977,7/17/2022
28841,CUST28841,Robert,Smith,Divorced,n/a,7/31/2002,4/3/2020
28842,CUST28842,John,Doe,Divorced,Male,4/30/1991,12/4/2021
28843,CUST28843,Emily,Wilson,Married,Male,7/22/1983,8/13/2022
28844,CUST28844,Chris,Smith,Single,n/a,5/6/1990,12/4/2021
28845,CUST28845,Sarah,Smith,Married,n/a,8/14/1977,8/15/2020
28846,CUST28846,Sarah,Wilson,Married,Male,10/17/2005,5/16/2021
28847,CUST28847,Robert,Taylor,Married,Female,8/21/1989,9/8/2020
28848,CUST28848,Michael,Doe,Single,Female,7/26/1972,11/12/2020
28849,CUST28849,Robert,Anderson,Married,n/a,6/7/1972,1/10/2020
28850,CUST28850,Sarah,Taylor,Single,n/a,9/14/2008,9/2/2020
28851,CUST28851,Michael,Brown,Single,n/a,12/23/1978,3/11/2021
28852,CUST28852,Jane,Brown,Divorced,n/a,8/31/1991,10/19/2021
28853,CUST28853,Michael,Wilson,Single,Female,12/7/1986,1/3/2022
28854,CUST28854,Emily,Smith,Divorced,Male,4/28/2001,7/24/2021
28855,CUST28855,Robert,Anderson,Married,Male,9/12/1994,1/4/2021
28856,CUST28856,David,Doe,Married,n/a,1/20/2009,2/3/2020
28857,CUST28857,Michael,Anderson,Divorced,Male,9/9/1998,11/5/2020
28858,CUST28858,David,Wilson,Single,Male,7/6/1989,5/27/2021
28859,CUST28859,Sarah,Doe,Single,n/a,12/10/1970,2/21/2021
28860,CUST28860,Michael,Brown,Divorced,Female,12/20/2010,9/4/2022
28861,CUST28861,Chris,Smith,Married,Female,5/4/1970,3/30/2022
28862,CUST28862,Emily,Smith,Divorced,Female,12/13/1974,6/19/2022
28863,CUST28863,Robert,Smith,Single,Female,2/21/1986,7/5/2022
28864,CUST28864,David,Anderson,Divorced,Male,6/30/1981,11/8/2021
28865,CUST28865,David,Brown,Single,Male,12/19/1989,7/4/2020
28866,CUST28866,Sarah,Taylor,Single,Male,9/1/1983,3/14/2020
28867,CUST28867,Michael,Smith,Married,Female,4/9/1983,9/22/2020
28868,CUST28868,Jane,Anderson,Divorced,n/a,1/6/1994,3/27/2022
28869,CUST28869,Michael,Thomas,Single,Female,11/30/2005,3/19/2020
28870,CUST28870,Emily,Taylor,Divorced,Female,12/20/2006,4/21/2021
28871,CUST28871,John,Brown,Married,Male,5/28/2003,3/22/2021
28872,CUST28872,Robert,Doe,Married,Female,1/12/2001,12/23/2021
28873,CUST28873,Robert,Smith,Married,Female,7/9/1988,3/22/2020
28874,CUST28874,Jane,Anderson,Divorced,Male,8/25/1987,6/22/2022
28875,CUST28875,Chris,Brown,Single,n/a,3/16/1974,7/10/2020
28876,CUST28876,Michael,Anderson,Married,Female,2/2/1987,4/17/2022
28877,CUST28877,Sarah,Smith,Single,n/a,8/10/1992,5/19/2021
28878,CUST28878,Michael,Thomas,Divorced,n/a,4/7/2006,9/20/2021
28879,CUST28879,John,Thomas,Divorced,n/a,7/14/2010,5/25/2022
28880,CUST28880,Chris,Brown,Divorced,Male,11/25/1986,3/17/2020
28881,CUST28881,Sarah,Taylor,Married,n/a,1/1/1998,5/5/2021
28882,CUST28882,Emily,Smith,Single,Female,4/18/1994,6/27/2022
28883,CUST28883,Robert,Taylor,Divorced,n/a,6/17/1990,6/9/2022
28884,CUST28884,David,Thomas,Single,Female,5/30/1980,3/22/2021
28885,CUST28885,Sarah,Thomas,Single,Female,9/1/1979,5/4/2022
28886,CUST28886,Sarah,Smith,Married,Female,7/3/1991,6/7/2020
28887,CUST28887,Jane,Thomas,Divorced,n/a,4/18/1986,1/29/2021
28888,CUST28888,Michael,Doe,Single,Female,6/8/2002,12/28/2020
28889,CUST28889,Emily,Smith,Single,Male,6/5/2000,3/23/2022
28890,CUST28890,Michael,Thomas,Single,Male,10/15/1992,6/12/2021
28891,CUST28891,Chris,Wilson,Married,n/a,10/29/1979,1/21/2021
28892,CUST28892,Emily,Anderson,Divorced,Female,5/19/1973,6/10/2020
28893,CUST28893,Sarah,Smith,Divorced,Female,11/21/2010,11/29/2020
28894,CUST28894,Jane,Brown,Single,Female,10/30/1977,1/6/2020
28895,CUST28895,Emily,Taylor,Single,n/a,8/24/1978,10/4/2020
28896,CUST28896,Jane,Brown,Married,Male,9/30/1977,2/20/2022
28897,CUST28897,Emily,Thomas,Divorced,Female,1/3/2000,6/21/2022
28898,CUST28898,John,Anderson,Single,n/a,9/7/1998,7/9/2020
28899,CUST28899,Jane,Wilson,Single,n/a,6/2/2009,8/19/2021
28900,CUST28900,Robert,Doe,Single,Female,3/9/2009,6/16/2021
28901,CUST28901,John,Smith,Single,n/a,3/15/1975,5/13/2022
28902,CUST28902,Emily,Doe,Married,Male,11/23/1988,11/1/2021
28903,CUST28903,Jane,Doe,Divorced,Male,2/21/1984,12/11/2020
28904,CUST28904,Emily,Taylor,Divorced,n/a,1/26/1997,5/22/2022
28905,CUST28905,John,Smith,Married,Male,5/31/1983,4/16/2021
28906,CUST28906,Robert,Brown,Divorced,n/a,5/2/2003,8/18/2020
28907,CUST28907,Robert,Wilson,Married,Male,10/2/1992,7/21/2021
28908,CUST28908,Robert,Anderson,Married,Female,7/25/2000,2/8/2020
28909,CUST28909,Emily,Smith,Married,n/a,8/3/2002,4/18/2021
28910,CUST28910,Chris,Thomas,Divorced,n/a,7/24/1995,6/17/2020
28911,CUST28911,David,Anderson,Divorced,Male,9/12/2004,5/22/2022
28912,CUST28912,Sarah,Anderson,Married,Female,12/13/1982,7/5/2020
28913,CUST28913,Emily,Wilson,Single,n/a,5/20/1981,3/4/2021
28914,CUST28914,John,Thomas,Divorced,n/a,6/9/1986,6/12/2021
28915,CUST28915,John,Taylor,Single,n/a,8/17/1988,6/28/2021
28916,CUST28916,Jane,Thomas,Married,Male,2/11/1986,4/27/2020
28917,CUST28917,Emily,Anderson,Married,Female,10/28/1996,10/29/2021
28918,CUST28918,Chris,Smith,Single,n/a,10/29/1973,8/16/2022
28919,CUST28919,Emily,Wilson,Married,Male,2/14/1999,11/9/2021
28920,CUST28920,Chris,Anderson,Divorced,Female,5/29/2002,3/6/2020
28921,CUST28921,Jane,Smith,Single,n/a,2/19/1977,12/3/2020
28922,CUST28922,Jane,Doe,Single,Female,12/25/1991,3/4/2020
28923,CUST28923,Sarah,Thomas,Single,n/a,9/13/1995,1/14/2022
28924,CUST28924,Sarah,Brown,Single,Female,6/12/1983,3/23/2022
28925,CUST28925,John,Thomas,Married,Female,9/13/2005,6/25/2022
28926,CUST28926,Chris,Thomas,Married,n/a,11/9/1979,1/4/2020
28927,CUST28927,Sarah,Thomas,Divorced,Male,11/25/1970,9/10/2020
28928,CUST28928,Michael,Wilson,Divorced,Female,4/3/2004,4/7/2021
28929,CUST28929,Sarah,Wilson,Single,Male,10/1/2009,2/5/2020
28930,CUST28930,Jane,Doe,Divorced,n/a,12/28/1989,3/29/2022
28931,CUST28931,Michael,Thomas,Divorced,Female,8/6/1984,9/10/2021
28932,CUST28932,Robert,Thomas,Single,Male,10/27/1995,2/16/2022
28933,CUST28933,Emily,Thomas,Single,Female,12/22/1983,4/24/2021
28934,CUST28934,Chris,Smith,Married,Female,7/5/1978,7/19/2022
28935,CUST28935,Emily,Thomas,Divorced,Female,8/13/1975,11/17/2021
28936,CUST28936,Jane,Doe,Single,Male,8/22/1972,4/7/2020
28937,CUST28937,Michael,Wilson,Single,Male,1/9/1986,10/27/2020
28938,CUST28938,Emily,Taylor,Married,Female,3/11/1986,12/24/2020
28939,CUST28939,David,Brown,Divorced,Female,3/10/1992,12/30/2020
28940,CUST28940,David,Wilson,Divorced,Female,7/2/1972,3/11/2022
28941,CUST28941,David,Thomas,Divorced,Male,3/7/1996,5/1/2020
28942,CUST28942,Jane,Taylor,Single,n/a,6/21/1978,8/2/2021
28943,CUST28943,Robert,Brown,Divorced,Female,7/7/1988,12/9/2021
28944,CUST28944,Robert,Doe,Single,Female,9/18/1982,6/4/2022
28945,CUST28945,Sarah,Anderson,Married,Female,4/26/2003,7/4/2022
28946,CUST28946,Robert,Wilson,Divorced,Female,6/7/1995,7/22/2021
28947,CUST28947,John,Brown,Married,Female,3/3/2007,2/27/2021
28948,CUST28948,David,Brown,Married,n/a,5/16/2002,12/6/2020
28949,CUST28949,David,Thomas,Married,n/a,8/11/2003,7/28/2022
28950,CUST28950,Robert,Taylor,Married,Male,2/1/1987,6/29/2020
28951,CUST28951,Robert,Doe,Divorced,n/a,2/3/2010,12/18/2020
28952,CUST28952,Jane,Wilson,Single,n/a,4/11/1982,12/22/2020
28953,CUST28953,Chris,Thomas,Divorced,Male,2/20/2002,8/28/2020
28954,CUST28954,David,Anderson,Divorced,n/a,11/19/1976,6/3/2021
28955,CUST28955,Robert,Anderson,Married,Male,9/18/2010,12/9/2020
28956,CUST28956,Robert,Wilson,Married,Female,11/7/2009,8/28/2020
28957,CUST28957,Robert,Brown,Single,Female,3/21/2005,1/13/2020
28958,CUST28958,Chris,Thomas,Divorced,Male,11/29/1984,8/13/2022
28959,CUST28959,John,Doe,Divorced,Female,7/1/1991,8/9/2020
28960,CUST28960,Chris,Doe,Married,Female,8/11/2009,2/2/2021
28961,CUST28961,Emily,Wilson,Single,Female,12/22/1991,3/17/2021
28962,CUST28962,Jane,Taylor,Single,Male,1/2/1992,8/7/2020
28963,CUST28963,Chris,Taylor,Single,n/a,12/17/1995,2/1/2020
28964,CUST28964,Sarah,Wilson,Single,Male,4/16/1984,9/6/2022
28965,CUST28965,Robert,Wilson,Married,Male,10/5/1983,2/19/2020
28966,CUST28966,Emily,Brown,Divorced,n/a,11/2/2010,4/7/2020
28967,CUST28967,Michael,Taylor,Divorced,Female,9/3/1971,10/3/2020
28968,CUST28968,Emily,Anderson,Married,n/a,3/26/2004,4/1/2022
